time_step,eval_return_mean,eval_std_mean,timestamp
0,-1544.014529582654,61.637048594741636,2022-01-17 22:53:56
10000,-1541.0242701260063,50.0112727795025,2022-01-17 22:54:13
20000,-1425.8930549703534,147.30743454658082,2022-01-17 22:57:03
30000,-1397.2654648171467,377.03261509108887,2022-01-17 22:59:43
40000,-391.28043658146794,746.6324754670845,2022-01-17 23:02:21
50000,308.38675218016255,60.73872178530591,2022-01-17 23:05:04
60000,-290.2474672096898,176.00890877431522,2022-01-17 23:07:37
70000,87.53214591941483,440.0026766351986,2022-01-17 23:10:12
80000,-823.7045689322688,471.88135460757843,2022-01-17 23:12:42
90000,-16.272862358427922,380.01751930722986,2022-01-17 23:15:12
100000,478.7542544818617,48.67921880654286,2022-01-17 23:17:47
110000,384.5599174911388,58.308980592879294,2022-01-17 23:20:16
120000,530.4429809726641,53.78272369858711,2022-01-17 23:22:52
130000,287.49704573280394,89.79053471116295,2022-01-17 23:25:31
140000,1.561759327789725,209.0712505120054,2022-01-17 23:28:11
150000,445.1877588569896,44.69098880048615,2022-01-17 23:30:45
160000,442.5506620536993,129.12580255784994,2022-01-17 23:33:16
170000,397.71780675339,65.05442402131384,2022-01-17 23:35:54
180000,506.9796811757801,58.7791292888878,2022-01-17 23:39:08
190000,516.6030233286895,98.37051950642058,2022-01-17 23:42:18
200000,384.7276793714306,80.89201085197767,2022-01-17 23:45:18
210000,427.366146610336,20.748813073051043,2022-01-17 23:48:31
220000,341.7517434136225,316.8872031323721,2022-01-17 23:51:36
230000,403.04219723723526,136.12809317776328,2022-01-17 23:54:46
240000,448.5009162842367,49.408868255306054,2022-01-17 23:57:53
250000,386.16655795143595,149.57190788639952,2022-01-18 00:01:01
260000,536.3161002702178,39.737376518037415,2022-01-18 00:04:12
270000,28.809382861609578,413.1881909880082,2022-01-18 00:07:30
280000,418.19937682716926,180.75383908781038,2022-01-18 00:10:51
290000,504.5182930126824,20.974312498933603,2022-01-18 00:14:07
300000,408.34498899437864,292.7987469672548,2022-01-18 00:17:27
310000,218.19036352270413,389.0710676758322,2022-01-18 00:20:29
320000,223.70133372779674,392.01357684446873,2022-01-18 00:22:55
330000,333.83707651015095,314.59103835269195,2022-01-18 00:25:27
340000,476.4442122881226,71.12265788201435,2022-01-18 00:27:54
350000,-139.25094270284018,76.77684531318944,2022-01-18 00:30:20
360000,68.0045140682514,366.90340568135775,2022-01-18 00:32:42
370000,-89.66877386427745,362.7951174566167,2022-01-18 00:35:09
380000,-70.54981432094311,305.83417566743896,2022-01-18 00:37:32
390000,177.10026798703524,296.6991485216944,2022-01-18 00:39:57
400000,30.925759507818647,451.78275605875064,2022-01-18 00:42:28
410000,198.66280372538108,40.95980077130478,2022-01-18 00:44:53
420000,446.68046832891287,21.34582224033539,2022-01-18 00:47:17
430000,450.1073671484893,435.1384758805366,2022-01-18 00:49:47
440000,631.5703477041989,30.968932738446604,2022-01-18 00:52:10
450000,654.920473789852,19.05015110206337,2022-01-18 00:54:38
460000,670.1962169738406,26.45927985624361,2022-01-18 00:57:05
470000,504.7553812493,36.369538849323334,2022-01-18 00:59:34
480000,520.8235917929065,41.956505174308504,2022-01-18 01:02:00
490000,177.1937067993633,578.6118938816431,2022-01-18 01:04:24
500000,-648.6228210256895,443.851260909725,2022-01-18 01:06:55
510000,463.4048802387758,31.163392004249566,2022-01-18 01:09:22
520000,-63.59057823379932,52.571942201167296,2022-01-18 01:11:47
530000,181.18373263719394,221.15452407066863,2022-01-18 01:14:17
540000,454.5276813267734,402.16036868004267,2022-01-18 01:16:47
550000,568.0559855209848,110.3072921343876,2022-01-18 01:19:11
560000,73.18264559384527,229.13601239839713,2022-01-18 01:21:38
570000,109.4809422901258,504.0861371564862,2022-01-18 01:24:00
580000,-37.82410422454834,870.6285545996461,2022-01-18 01:26:27
590000,606.9527827167093,60.90133195583992,2022-01-18 01:28:57
600000,561.1395018966193,42.31278193482868,2022-01-18 08:21:39
610000,600.3401035592108,35.40764793803017,2022-01-18 08:24:02
620000,-359.01280446133677,728.6987382700158,2022-01-18 08:26:59
630000,172.33325454323057,99.66040020062816,2022-01-18 08:29:46
640000,764.6181488928602,30.818995642710092,2022-01-18 08:32:25
650000,511.6556565385299,214.45456428541755,2022-01-18 08:35:08
660000,634.1925848083232,7.286239813497475,2022-01-18 08:38:01
670000,-409.223196087991,143.90430639069885,2022-01-18 08:40:54
680000,732.8262747412498,18.363572322504428,2022-01-18 08:43:47
690000,707.5646353330172,27.02016801127764,2022-01-18 08:47:00
700000,211.23015416022105,57.512919604065665,2022-01-18 08:49:51
710000,684.7607879858627,31.471549842345198,2022-01-18 08:52:26
720000,367.513989425989,174.84610953356858,2022-01-18 08:54:58
730000,559.6263689995176,38.21171121102037,2022-01-18 08:57:38
740000,758.1538620231462,37.34976224353005,2022-01-18 09:00:06
750000,306.92400610859625,582.7160064665566,2022-01-18 09:02:41
760000,589.7891881990721,280.2563309570238,2022-01-18 09:05:10
770000,539.161909648018,304.90092880971304,2022-01-18 09:07:40
780000,687.4582403371132,135.96388888777787,2022-01-18 09:10:12
790000,-74.07944209499524,471.9963263413604,2022-01-18 09:12:35
800000,634.0668685457259,23.769268997046673,2022-01-18 09:15:03
810000,746.1225325408677,20.154096303051418,2022-01-18 09:17:31
820000,508.4711055879632,69.77008968095119,2022-01-18 09:19:53
830000,24.47190605128436,732.4463614892559,2022-01-18 09:22:17
840000,671.1918570169773,17.341077023834206,2022-01-18 09:24:49
850000,242.5011162912154,394.36589803457827,2022-01-18 09:27:13
860000,291.1260044502645,183.12370866240096,2022-01-18 09:29:33
870000,-0.9907522773279311,379.6715547678659,2022-01-18 09:31:59
880000,690.1386678549427,6.639967713751631,2022-01-18 09:34:22
890000,784.6873244343458,8.163431921238063,2022-01-18 09:36:42
900000,726.6395558451302,132.4077574976064,2022-01-18 09:39:07
910000,794.2364330489528,8.043276969288948,2022-01-18 09:41:36
920000,653.8718915062027,42.41619756454031,2022-01-18 09:44:07
930000,709.4248549744682,23.540529494075265,2022-01-18 09:46:30
940000,782.329938965948,18.047255971842837,2022-01-18 09:49:02
950000,736.1789631512074,111.17519705338411,2022-01-18 09:51:37
960000,749.776830940553,18.518525294437392,2022-01-18 09:54:01
970000,734.8116043291749,12.29987779940148,2022-01-18 09:56:28
980000,791.9148406604794,11.970485553717676,2022-01-18 09:58:58
990000,751.6347164637916,17.6892556766017,2022-01-18 10:01:23
1000000,702.6467795193093,14.493971007510007,2022-01-18 10:03:46
1010000,702.1802388952856,11.773701992787318,2022-01-18 10:06:07
1020000,630.4977796617059,249.60043870793737,2022-01-18 10:08:26
1030000,567.8732606560603,75.46535973394039,2022-01-18 10:10:47
1040000,795.149638720851,17.243736894107787,2022-01-18 10:13:11
1050000,579.8457675195996,111.10199267371388,2022-01-18 10:15:32
1060000,846.963961678736,11.771468017901924,2022-01-18 10:17:58
1070000,781.9513554900191,7.580805434818696,2022-01-18 10:20:19
1080000,803.4934715118186,94.89878603449094,2022-01-18 10:22:44
1090000,813.8740867826285,13.183790019345885,2022-01-18 10:25:07
1100000,795.5417978956432,8.20061857906328,2022-01-18 10:27:29
1110000,95.24545550628804,414.61211725918,2022-01-18 10:29:51
1120000,812.3692195440547,26.395449256941824,2022-01-18 10:32:10
1130000,806.2272996551484,113.98220225591166,2022-01-18 10:34:30
1140000,812.5452310492166,96.63176142560283,2022-01-18 10:36:53
1150000,743.4063253928028,176.19242743564902,2022-01-18 10:39:15
